word,groundTruth,condition
appearance,5.0,abstract
appearance,3.0,abstract
appearance,1.0,abstract
appearance,5.0,abstract
appearance,2.0,abstract
appearance,2.0,abstract
appearance,1.0,abstract
appearance,2.0,abstract
appearance,2.0,abstract
appearance,4.0,abstract
appearance,2.0,abstract
appearance,3.0,abstract
appearance,1.0,abstract
appearance,7.0,abstract
appearance,2.0,abstract
appearance,3.0,abstract
appearance,1.0,abstract
appearance,3.0,abstract
appearance,1.0,abstract
appearance,2.0,abstract
appearance,1.0,abstract
appearance,4.0,abstract
appearance,1.0,abstract
appearance,1.0,abstract
appearance,7.0,abstract
appearance,4.0,abstract
appearance,1.0,abstract
appearance,1.0,abstract
appearance,5.0,abstract
appearance,1.0,abstract
appearance,3.0,abstract
appearance,3.0,abstract
appearance,3.0,abstract
appearance,1.0,abstract
appearance,3.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,7.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,10.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,4.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,7.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,10.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,5.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,4.0,abstract
thoughtlessness,7.0,abstract
thoughtlessness,10.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,10.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,4.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,5.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,5.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,7.0,abstract
thoughtlessness,10.0,abstract
thoughtlessness,10.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,10.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,5.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,5.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,10.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,10.0,abstract
thoughtlessness,7.0,abstract
thoughtlessness,10.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,2.0,abstract
thoughtlessness,7.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,3.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,4.0,abstract
thoughtlessness,1.0,abstract
thoughtlessness,7.0,abstract
thoughtlessness,3.0,abstract
tie,1.0,abstract
tie,4.0,abstract
tie,2.0,abstract
tie,3.0,abstract
tie,5.0,abstract
tie,3.0,abstract
tie,2.0,abstract
tie,1.0,abstract
tie,2.0,abstract
tie,1.0,abstract
tie,5.0,abstract
tie,3.0,abstract
tie,5.0,abstract
tie,4.0,abstract
tie,1.0,abstract
tie,11.0,abstract
tie,5.0,abstract
tie,2.0,abstract
tie,2.0,abstract
tie,1.0,abstract
tie,3.0,abstract
tie,11.0,abstract
tie,5.0,abstract
tie,5.0,abstract
tie,5.0,abstract
tie,1.0,abstract
tie,3.0,abstract
tie,1.0,abstract
tie,1.0,abstract
tie,1.0,abstract
tie,1.0,abstract
tie,2.0,abstract
tie,3.0,abstract
tie,5.0,abstract
tie,3.0,abstract
tie,2.0,abstract
tie,11.0,abstract
tie,3.0,abstract
tie,11.0,abstract
tie,11.0,abstract
tie,1.0,abstract
tie,5.0,abstract
tie,2.0,abstract
tie,1.0,abstract
tie,3.0,abstract
tie,11.0,abstract
tie,1.0,abstract
tie,5.0,abstract
tie,2.0,abstract
tie,4.0,abstract
tie,1.0,abstract
tie,1.0,abstract
tie,1.0,abstract
tie,4.0,abstract
tie,1.0,abstract
tie,2.0,abstract
tie,1.0,abstract
tie,4.0,abstract
tie,3.0,abstract
tie,1.0,abstract
tie,2.0,abstract
tie,2.0,abstract
tie,11.0,abstract
tie,11.0,abstract
tie,4.0,abstract
tie,3.0,abstract
tie,2.0,abstract
tie,1.0,abstract
tie,3.0,abstract
tie,1.0,abstract
tie,2.0,abstract
tie,1.0,abstract
tie,1.0,abstract
tie,3.0,abstract
tie,1.0,abstract
tie,11.0,abstract
tie,5.0,abstract
tie,4.0,abstract
tie,1.0,abstract
tie,3.0,abstract
tie,3.0,abstract
tie,5.0,abstract
tie,1.0,abstract
tie,1.0,abstract
tie,2.0,abstract
tie,5.0,abstract
tie,11.0,abstract
tie,1.0,abstract
tie,11.0,abstract
tie,1.0,abstract
tie,1.0,abstract
tie,5.0,abstract
tie,4.0,abstract
tie,5.0,abstract
tie,1.0,abstract
tie,3.0,abstract
tie,3.0,abstract
tie,1.0,abstract
tie,3.0,abstract
tie,2.0,abstract
blessing,2.0,abstract
blessing,3.0,abstract
blessing,5.0,abstract
blessing,5.0,abstract
blessing,2.0,abstract
blessing,1.0,abstract
blessing,1.0,abstract
blessing,5.0,abstract
blessing,1.0,abstract
blessing,2.0,abstract
blessing,5.0,abstract
blessing,5.0,abstract
blessing,5.0,abstract
blessing,2.0,abstract
blessing,5.0,abstract
blessing,3.0,abstract
blessing,4.0,abstract
blessing,3.0,abstract
blessing,3.0,abstract
blessing,6.0,abstract
blessing,5.0,abstract
blessing,5.0,abstract
blessing,2.0,abstract
blessing,2.0,abstract
blessing,6.0,abstract
blessing,5.0,abstract
blessing,3.0,abstract
blessing,1.0,abstract
blessing,3.0,abstract
blessing,4.0,abstract
blessing,3.0,abstract
blessing,4.0,abstract
blessing,2.0,abstract
blessing,1.0,abstract
blessing,5.0,abstract
blessing,1.0,abstract
blessing,6.0,abstract
blessing,3.0,abstract
blessing,4.0,abstract
blessing,2.0,abstract
blessing,2.0,abstract
blessing,4.0,abstract
blessing,2.0,abstract
blessing,1.0,abstract
blessing,5.0,abstract
blessing,1.0,abstract
blessing,1.0,abstract
blessing,3.0,abstract
blessing,2.0,abstract
blessing,5.0,abstract
blessing,2.0,abstract
blessing,1.0,abstract
blessing,2.0,abstract
blessing,2.0,abstract
blessing,3.0,abstract
blessing,1.0,abstract
blessing,2.0,abstract
blessing,6.0,abstract
blessing,4.0,abstract
blessing,4.0,abstract
blessing,5.0,abstract
blessing,3.0,abstract
blessing,2.0,abstract
blessing,5.0,abstract
blessing,5.0,abstract
blessing,5.0,abstract
blessing,4.0,abstract
blessing,6.0,abstract
blessing,4.0,abstract
blessing,5.0,abstract
blessing,2.0,abstract
blessing,1.0,abstract
blessing,4.0,abstract
blessing,3.0,abstract
blessing,3.0,abstract
blessing,3.0,abstract
blessing,3.0,abstract
blessing,2.0,abstract
blessing,4.0,abstract
blessing,3.0,abstract
blessing,1.0,abstract
blessing,6.0,abstract
blessing,5.0,abstract
blessing,1.0,abstract
blessing,5.0,abstract
blessing,2.0,abstract
blessing,3.0,abstract
blessing,3.0,abstract
blessing,4.0,abstract
blessing,1.0,abstract
blessing,1.0,abstract
blessing,1.0,abstract
blessing,2.0,abstract
blessing,1.0,abstract
blessing,3.0,abstract
blessing,2.0,abstract
blessing,3.0,abstract
blessing,1.0,abstract
blessing,1.0,abstract
blessing,3.0,abstract
blessing,2.0,abstract
blessing,1.0,abstract
blessing,2.0,abstract
blessing,2.0,abstract
communication,2.0,abstract
communication,7.0,abstract
communication,3.0,abstract
communication,5.0,abstract
communication,1.0,abstract
communication,2.0,abstract
communication,2.0,abstract
communication,4.0,abstract
communication,2.0,abstract
communication,5.0,abstract
communication,2.0,abstract
communication,3.0,abstract
communication,4.0,abstract
communication,3.0,abstract
communication,5.0,abstract
communication,3.0,abstract
communication,4.0,abstract
communication,1.0,abstract
communication,1.0,abstract
communication,2.0,abstract
communication,4.0,abstract
communication,7.0,abstract
communication,2.0,abstract
communication,2.0,abstract
communication,1.0,abstract
communication,7.0,abstract
communication,3.0,abstract
communication,3.0,abstract
communication,2.0,abstract
communication,4.0,abstract
communication,2.0,abstract
communication,3.0,abstract
communication,1.0,abstract
communication,4.0,abstract
communication,1.0,abstract
communication,3.0,abstract
communication,7.0,abstract
communication,5.0,abstract
communication,1.0,abstract
communication,2.0,abstract
communication,1.0,abstract
communication,3.0,abstract
communication,1.0,abstract
communication,3.0,abstract
communication,4.0,abstract
communication,3.0,abstract
communication,2.0,abstract
communication,2.0,abstract
communication,1.0,abstract
communication,2.0,abstract
communication,3.0,abstract
communication,2.0,abstract
communication,1.0,abstract
communication,3.0,abstract
communication,1.0,abstract
communication,4.0,abstract
communication,5.0,abstract
communication,7.0,abstract
communication,5.0,abstract
communication,5.0,abstract
communication,2.0,abstract
communication,2.0,abstract
communication,3.0,abstract
communication,2.0,abstract
communication,3.0,abstract
communication,3.0,abstract
communication,2.0,abstract
communication,7.0,abstract
communication,1.0,abstract
communication,5.0,abstract
communication,5.0,abstract
communication,2.0,abstract
communication,2.0,abstract
communication,5.0,abstract
communication,1.0,abstract
communication,1.0,abstract
communication,2.0,abstract
communication,5.0,abstract
communication,5.0,abstract
communication,1.0,abstract
communication,1.0,abstract
communication,2.0,abstract
communication,1.0,abstract
communication,3.0,abstract
communication,2.0,abstract
communication,3.0,abstract
communication,1.0,abstract
communication,1.0,abstract
communication,2.0,abstract
communication,2.0,abstract
communication,2.0,abstract
communication,3.0,abstract
communication,2.0,abstract
communication,5.0,abstract
communication,7.0,abstract
communication,3.0,abstract
communication,1.0,abstract
communication,5.0,abstract
communication,3.0,abstract
communication,5.0,abstract
modesty,2.0,abstract
modesty,1.0,abstract
modesty,2.0,abstract
modesty,5.0,abstract
modesty,8.0,abstract
modesty,3.0,abstract
modesty,2.0,abstract
modesty,4.0,abstract
modesty,8.0,abstract
modesty,3.0,abstract
modesty,3.0,abstract
modesty,2.0,abstract
modesty,4.0,abstract
modesty,1.0,abstract
modesty,8.0,abstract
modesty,1.0,abstract
modesty,2.0,abstract
modesty,3.0,abstract
modesty,2.0,abstract
modesty,8.0,abstract
modesty,2.0,abstract
modesty,2.0,abstract
modesty,2.0,abstract
modesty,2.0,abstract
modesty,2.0,abstract
modesty,1.0,abstract
modesty,2.0,abstract
modesty,1.0,abstract
modesty,2.0,abstract
modesty,5.0,abstract
modesty,4.0,abstract
modesty,2.0,abstract
modesty,3.0,abstract
modesty,2.0,abstract
modesty,3.0,abstract
modesty,8.0,abstract
modesty,3.0,abstract
modesty,1.0,abstract
modesty,2.0,abstract
modesty,3.0,abstract
modesty,4.0,abstract
modesty,2.0,abstract
modesty,2.0,abstract
modesty,3.0,abstract
modesty,1.0,abstract
modesty,5.0,abstract
modesty,4.0,abstract
modesty,2.0,abstract
modesty,3.0,abstract
modesty,1.0,abstract
modesty,1.0,abstract
modesty,1.0,abstract
modesty,1.0,abstract
modesty,2.0,abstract
modesty,3.0,abstract
modesty,3.0,abstract
modesty,1.0,abstract
modesty,5.0,abstract
modesty,2.0,abstract
modesty,2.0,abstract
modesty,5.0,abstract
modesty,1.0,abstract
modesty,3.0,abstract
modesty,2.0,abstract
modesty,3.0,abstract
modesty,8.0,abstract
modesty,3.0,abstract
modesty,5.0,abstract
modesty,1.0,abstract
modesty,1.0,abstract
modesty,3.0,abstract
modesty,4.0,abstract
modesty,5.0,abstract
modesty,2.0,abstract
modesty,1.0,abstract
modesty,2.0,abstract
modesty,1.0,abstract
modesty,1.0,abstract
modesty,8.0,abstract
modesty,4.0,abstract
modesty,3.0,abstract
modesty,4.0,abstract
modesty,4.0,abstract
modesty,5.0,abstract
modesty,4.0,abstract
modesty,3.0,abstract
modesty,4.0,abstract
modesty,1.0,abstract
modesty,5.0,abstract
modesty,2.0,abstract
modesty,2.0,abstract
modesty,2.0,abstract
modesty,2.0,abstract
modesty,1.0,abstract
modesty,2.0,abstract
modesty,2.0,abstract
modesty,2.0,abstract
modesty,5.0,abstract
modesty,4.0,abstract
modesty,8.0,abstract
reassurance,1.0,abstract
reassurance,3.0,abstract
reassurance,6.0,abstract
reassurance,2.0,abstract
reassurance,6.0,abstract
reassurance,4.0,abstract
reassurance,2.0,abstract
reassurance,4.0,abstract
reassurance,1.0,abstract
reassurance,3.0,abstract
reassurance,2.0,abstract
reassurance,7.0,abstract
reassurance,7.0,abstract
reassurance,2.0,abstract
reassurance,3.0,abstract
reassurance,1.0,abstract
reassurance,1.0,abstract
reassurance,3.0,abstract
reassurance,1.0,abstract
reassurance,6.0,abstract
reassurance,3.0,abstract
reassurance,3.0,abstract
reassurance,1.0,abstract
reassurance,2.0,abstract
reassurance,3.0,abstract
reassurance,3.0,abstract
reassurance,7.0,abstract
reassurance,2.0,abstract
reassurance,2.0,abstract
reassurance,1.0,abstract
reassurance,4.0,abstract
reassurance,2.0,abstract
reassurance,3.0,abstract
reassurance,1.0,abstract
reassurance,7.0,abstract
reassurance,7.0,abstract
reassurance,1.0,abstract
reassurance,6.0,abstract
reassurance,2.0,abstract
reassurance,3.0,abstract
reassurance,1.0,abstract
reassurance,1.0,abstract
reassurance,3.0,abstract
reassurance,7.0,abstract
reassurance,4.0,abstract
reassurance,1.0,abstract
reassurance,3.0,abstract
reassurance,7.0,abstract
reassurance,2.0,abstract
reassurance,2.0,abstract
reassurance,2.0,abstract
reassurance,3.0,abstract
reassurance,2.0,abstract
reassurance,3.0,abstract
reassurance,2.0,abstract
reassurance,2.0,abstract
reassurance,4.0,abstract
reassurance,5.0,abstract
reassurance,1.0,abstract
reassurance,3.0,abstract
reassurance,1.0,abstract
reassurance,3.0,abstract
reassurance,4.0,abstract
reassurance,2.0,abstract
reassurance,2.0,abstract
reassurance,4.0,abstract
reassurance,2.0,abstract
reassurance,2.0,abstract
reassurance,3.0,abstract
reassurance,2.0,abstract
reassurance,3.0,abstract
reassurance,1.0,abstract
reassurance,6.0,abstract
reassurance,4.0,abstract
reassurance,5.0,abstract
reassurance,5.0,abstract
reassurance,3.0,abstract
reassurance,2.0,abstract
reassurance,1.0,abstract
reassurance,2.0,abstract
reassurance,1.0,abstract
reassurance,5.0,abstract
reassurance,4.0,abstract
reassurance,2.0,abstract
reassurance,3.0,abstract
reassurance,2.0,abstract
reassurance,2.0,abstract
reassurance,2.0,abstract
reassurance,4.0,abstract
reassurance,6.0,abstract
reassurance,3.0,abstract
reassurance,2.0,abstract
reassurance,4.0,abstract
reassurance,5.0,abstract
reassurance,2.0,abstract
reassurance,1.0,abstract
reassurance,4.0,abstract
reassurance,3.0,abstract
reassurance,3.0,abstract
reassurance,1.0,abstract
reassurance,2.0,abstract
reassurance,3.0,abstract
reassurance,2.0,abstract
pride,1.0,abstract
pride,8.0,abstract
pride,4.0,abstract
pride,4.0,abstract
pride,5.0,abstract
pride,2.0,abstract
pride,1.0,abstract
pride,2.0,abstract
pride,5.0,abstract
pride,1.0,abstract
pride,4.0,abstract
pride,4.0,abstract
pride,5.0,abstract
pride,1.0,abstract
pride,1.0,abstract
pride,2.0,abstract
pride,5.0,abstract
pride,1.0,abstract
pride,8.0,abstract
pride,2.0,abstract
pride,5.0,abstract
pride,5.0,abstract
pride,5.0,abstract
pride,5.0,abstract
pride,2.0,abstract
pride,2.0,abstract
pride,5.0,abstract
pride,2.0,abstract
pride,8.0,abstract
pride,2.0,abstract
pride,1.0,abstract
pride,4.0,abstract
pride,1.0,abstract
pride,4.0,abstract
pride,4.0,abstract
pride,5.0,abstract
pride,3.0,abstract
pride,2.0,abstract
pride,5.0,abstract
pride,3.0,abstract
pride,1.0,abstract
pride,2.0,abstract
pride,5.0,abstract
pride,2.0,abstract
pride,2.0,abstract
pride,4.0,abstract
pride,1.0,abstract
pride,1.0,abstract
pride,5.0,abstract
pride,8.0,abstract
pride,8.0,abstract
pride,2.0,abstract
pride,8.0,abstract
pride,2.0,abstract
pride,1.0,abstract
pride,2.0,abstract
pride,8.0,abstract
pride,3.0,abstract
pride,1.0,abstract
pride,3.0,abstract
pride,2.0,abstract
pride,5.0,abstract
pride,2.0,abstract
pride,5.0,abstract
pride,2.0,abstract
pride,2.0,abstract
pride,5.0,abstract
pride,2.0,abstract
pride,1.0,abstract
pride,1.0,abstract
pride,1.0,abstract
pride,1.0,abstract
pride,5.0,abstract
pride,3.0,abstract
pride,2.0,abstract
pride,2.0,abstract
pride,1.0,abstract
pride,1.0,abstract
pride,5.0,abstract
pride,5.0,abstract
pride,1.0,abstract
pride,3.0,abstract
pride,5.0,abstract
pride,2.0,abstract
pride,5.0,abstract
pride,1.0,abstract
pride,5.0,abstract
pride,1.0,abstract
pride,5.0,abstract
pride,3.0,abstract
pride,1.0,abstract
pride,2.0,abstract
pride,1.0,abstract
pride,2.0,abstract
pride,8.0,abstract
pride,3.0,abstract
pride,1.0,abstract
pride,5.0,abstract
pride,5.0,abstract
pride,2.0,abstract
pride,3.0,abstract
pride,1.0,abstract
pride,1.0,abstract
notion,2.0,abstract
notion,1.0,abstract
notion,4.0,abstract
notion,1.0,abstract
notion,1.0,abstract
notion,2.0,abstract
notion,2.0,abstract
notion,2.0,abstract
notion,4.0,abstract
notion,2.0,abstract
notion,2.0,abstract
notion,4.0,abstract
notion,2.0,abstract
notion,3.0,abstract
notion,2.0,abstract
notion,3.0,abstract
notion,1.0,abstract
notion,5.0,abstract
notion,3.0,abstract
notion,3.0,abstract
notion,1.0,abstract
notion,4.0,abstract
notion,6.0,abstract
notion,1.0,abstract
notion,2.0,abstract
notion,4.0,abstract
notion,4.0,abstract
notion,4.0,abstract
notion,2.0,abstract
notion,2.0,abstract
notion,2.0,abstract
notion,5.0,abstract
notion,3.0,abstract
notion,2.0,abstract
notion,3.0,abstract
notion,5.0,abstract
notion,2.0,abstract
notion,4.0,abstract
notion,1.0,abstract
notion,4.0,abstract
notion,1.0,abstract
notion,1.0,abstract
notion,2.0,abstract
notion,4.0,abstract
notion,2.0,abstract
notion,1.0,abstract
notion,5.0,abstract
notion,1.0,abstract
notion,2.0,abstract
notion,6.0,abstract
notion,1.0,abstract
notion,4.0,abstract
notion,3.0,abstract
notion,4.0,abstract
notion,3.0,abstract
notion,2.0,abstract
notion,1.0,abstract
notion,3.0,abstract
notion,3.0,abstract
notion,2.0,abstract
notion,6.0,abstract
notion,2.0,abstract
notion,2.0,abstract
notion,3.0,abstract
notion,2.0,abstract
notion,3.0,abstract
notion,3.0,abstract
notion,5.0,abstract
notion,4.0,abstract
notion,3.0,abstract
notion,1.0,abstract
notion,3.0,abstract
notion,6.0,abstract
notion,1.0,abstract
notion,6.0,abstract
notion,4.0,abstract
notion,2.0,abstract
notion,4.0,abstract
notion,3.0,abstract
notion,1.0,abstract
notion,2.0,abstract
notion,4.0,abstract
notion,4.0,abstract
notion,3.0,abstract
notion,4.0,abstract
notion,2.0,abstract
notion,2.0,abstract
notion,2.0,abstract
notion,3.0,abstract
notion,3.0,abstract
notion,1.0,abstract
notion,6.0,abstract
notion,3.0,abstract
notion,4.0,abstract
notion,2.0,abstract
notion,2.0,abstract
notion,2.0,abstract
notion,4.0,abstract
notion,1.0,abstract
notion,3.0,abstract
equality,4.0,abstract
equality,3.0,abstract
equality,1.0,abstract
equality,6.0,abstract
equality,2.0,abstract
equality,2.0,abstract
equality,1.0,abstract
equality,1.0,abstract
equality,2.0,abstract
equality,3.0,abstract
equality,1.0,abstract
equality,1.0,abstract
equality,8.0,abstract
equality,1.0,abstract
equality,2.0,abstract
equality,3.0,abstract
equality,2.0,abstract
equality,5.0,abstract
equality,4.0,abstract
equality,6.0,abstract
equality,2.0,abstract
equality,4.0,abstract
equality,1.0,abstract
equality,6.0,abstract
equality,6.0,abstract
equality,8.0,abstract
equality,2.0,abstract
equality,1.0,abstract
equality,2.0,abstract
equality,5.0,abstract
equality,1.0,abstract
equality,2.0,abstract
equality,1.0,abstract
equality,1.0,abstract
equality,6.0,abstract
equality,2.0,abstract
equality,6.0,abstract
equality,4.0,abstract
equality,1.0,abstract
equality,2.0,abstract
equality,1.0,abstract
equality,5.0,abstract
equality,2.0,abstract
equality,8.0,abstract
equality,2.0,abstract
equality,5.0,abstract
equality,4.0,abstract
equality,1.0,abstract
equality,1.0,abstract
equality,5.0,abstract
equality,2.0,abstract
equality,4.0,abstract
equality,3.0,abstract
equality,1.0,abstract
equality,8.0,abstract
equality,4.0,abstract
equality,1.0,abstract
equality,3.0,abstract
equality,6.0,abstract
equality,4.0,abstract
equality,2.0,abstract
equality,2.0,abstract
equality,2.0,abstract
equality,6.0,abstract
equality,2.0,abstract
equality,4.0,abstract
equality,2.0,abstract
equality,1.0,abstract
equality,1.0,abstract
equality,2.0,abstract
equality,6.0,abstract
equality,2.0,abstract
equality,4.0,abstract
equality,4.0,abstract
equality,1.0,abstract
equality,2.0,abstract
equality,4.0,abstract
equality,4.0,abstract
equality,2.0,abstract
equality,2.0,abstract
equality,2.0,abstract
equality,6.0,abstract
equality,1.0,abstract
equality,2.0,abstract
equality,8.0,abstract
equality,8.0,abstract
equality,1.0,abstract
equality,6.0,abstract
equality,2.0,abstract
equality,4.0,abstract
equality,2.0,abstract
equality,1.0,abstract
equality,1.0,abstract
equality,2.0,abstract
equality,4.0,abstract
equality,8.0,abstract
equality,6.0,abstract
equality,8.0,abstract
equality,3.0,abstract
equality,1.0,abstract
equality,2.0,abstract
equality,4.0,abstract
equality,1.0,abstract
regret,3.0,abstract
regret,2.0,abstract
regret,1.0,abstract
regret,8.0,abstract
regret,1.0,abstract
regret,3.0,abstract
regret,5.0,abstract
regret,3.0,abstract
regret,1.0,abstract
regret,1.0,abstract
regret,1.0,abstract
regret,5.0,abstract
regret,1.0,abstract
regret,7.0,abstract
regret,1.0,abstract
regret,8.0,abstract
regret,1.0,abstract
regret,2.0,abstract
regret,1.0,abstract
regret,1.0,abstract
regret,3.0,abstract
regret,2.0,abstract
regret,3.0,abstract
regret,2.0,abstract
regret,2.0,abstract
regret,2.0,abstract
regret,2.0,abstract
regret,1.0,abstract
regret,7.0,abstract
regret,7.0,abstract
regret,3.0,abstract
regret,6.0,abstract
regret,6.0,abstract
regret,2.0,abstract
regret,2.0,abstract
regret,5.0,abstract
regret,5.0,abstract
regret,7.0,abstract
regret,3.0,abstract
regret,2.0,abstract
regret,1.0,abstract
regret,2.0,abstract
regret,3.0,abstract
regret,2.0,abstract
regret,1.0,abstract
regret,1.0,abstract
regret,1.0,abstract
regret,8.0,abstract
regret,2.0,abstract
regret,2.0,abstract
regret,5.0,abstract
regret,6.0,abstract
regret,1.0,abstract
regret,1.0,abstract
regret,5.0,abstract
regret,1.0,abstract
regret,8.0,abstract
regret,1.0,abstract
regret,5.0,abstract
regret,2.0,abstract
regret,2.0,abstract
regret,7.0,abstract
regret,7.0,abstract
regret,6.0,abstract
regret,1.0,abstract
regret,1.0,abstract
regret,8.0,abstract
regret,3.0,abstract
regret,5.0,abstract
regret,1.0,abstract
regret,1.0,abstract
regret,2.0,abstract
regret,1.0,abstract
regret,8.0,abstract
regret,3.0,abstract
regret,2.0,abstract
regret,6.0,abstract
regret,5.0,abstract
regret,2.0,abstract
regret,1.0,abstract
regret,2.0,abstract
regret,5.0,abstract
regret,6.0,abstract
regret,2.0,abstract
regret,8.0,abstract
regret,3.0,abstract
regret,2.0,abstract
regret,2.0,abstract
regret,2.0,abstract
regret,7.0,abstract
regret,1.0,abstract
regret,2.0,abstract
regret,2.0,abstract
regret,1.0,abstract
regret,1.0,abstract
regret,3.0,abstract
regret,1.0,abstract
regret,1.0,abstract
regret,8.0,abstract
regret,1.0,abstract
theory,1.0,abstract
theory,3.0,abstract
theory,4.0,abstract
theory,3.0,abstract
theory,3.0,abstract
theory,2.0,abstract
theory,3.0,abstract
theory,3.0,abstract
theory,2.0,abstract
theory,3.0,abstract
theory,2.0,abstract
theory,4.0,abstract
theory,2.0,abstract
theory,2.0,abstract
theory,1.0,abstract
theory,3.0,abstract
theory,3.0,abstract
theory,4.0,abstract
theory,3.0,abstract
theory,3.0,abstract
theory,6.0,abstract
theory,3.0,abstract
theory,5.0,abstract
theory,2.0,abstract
theory,3.0,abstract
theory,5.0,abstract
theory,4.0,abstract
theory,6.0,abstract
theory,1.0,abstract
theory,3.0,abstract
theory,2.0,abstract
theory,2.0,abstract
theory,2.0,abstract
theory,5.0,abstract
theory,5.0,abstract
theory,5.0,abstract
theory,3.0,abstract
theory,6.0,abstract
theory,2.0,abstract
theory,5.0,abstract
theory,3.0,abstract
theory,2.0,abstract
theory,3.0,abstract
theory,1.0,abstract
theory,2.0,abstract
theory,2.0,abstract
theory,2.0,abstract
theory,4.0,abstract
theory,3.0,abstract
theory,5.0,abstract
theory,2.0,abstract
theory,1.0,abstract
theory,4.0,abstract
theory,3.0,abstract
theory,3.0,abstract
theory,3.0,abstract
theory,3.0,abstract
theory,1.0,abstract
theory,3.0,abstract
theory,4.0,abstract
theory,1.0,abstract
theory,3.0,abstract
theory,2.0,abstract
theory,3.0,abstract
theory,1.0,abstract
theory,6.0,abstract
theory,3.0,abstract
theory,1.0,abstract
theory,1.0,abstract
theory,1.0,abstract
theory,1.0,abstract
theory,1.0,abstract
theory,5.0,abstract
theory,3.0,abstract
theory,1.0,abstract
theory,4.0,abstract
theory,1.0,abstract
theory,3.0,abstract
theory,2.0,abstract
theory,1.0,abstract
theory,4.0,abstract
theory,4.0,abstract
theory,1.0,abstract
theory,3.0,abstract
theory,2.0,abstract
theory,5.0,abstract
theory,1.0,abstract
theory,2.0,abstract
theory,3.0,abstract
theory,5.0,abstract
theory,3.0,abstract
theory,1.0,abstract
theory,3.0,abstract
theory,6.0,abstract
theory,1.0,abstract
theory,4.0,abstract
theory,3.0,abstract
theory,3.0,abstract
theory,1.0,abstract
theory,6.0,abstract
theory,4.0,abstract
theory,1.0,abstract
theory,2.0,abstract
admiration,2.0,abstract
admiration,1.0,abstract
admiration,9.0,abstract
admiration,6.0,abstract
admiration,2.0,abstract
admiration,5.0,abstract
admiration,4.0,abstract
admiration,2.0,abstract
admiration,4.0,abstract
admiration,2.0,abstract
admiration,6.0,abstract
admiration,1.0,abstract
admiration,2.0,abstract
admiration,2.0,abstract
admiration,2.0,abstract
admiration,3.0,abstract
admiration,4.0,abstract
admiration,1.0,abstract
admiration,9.0,abstract
admiration,2.0,abstract
admiration,1.0,abstract
admiration,1.0,abstract
admiration,1.0,abstract
admiration,4.0,abstract
admiration,5.0,abstract
admiration,9.0,abstract
admiration,4.0,abstract
